filename,model_type,doc_id,bleu_score
langchain-openai_24552547.txt.json,langchain,24552547,5.966987117390904
langchain-openai_24672735.txt.json,langchain,24672735,9.680470944068256
langchain-openai_2478231.txt.json,langchain,2478231,3.5843534868419087
langchain-openai_25277158.txt.json,langchain,25277158,0.6532293823320224
langchain-openai_25426027.txt.json,langchain,25426027,5.7605143031667865
langchain-openai_25526801.txt.json,langchain,25526801,7.36958450838348
langchain-openai_25904064.txt.json,langchain,25904064,7.151494688487248
langchain-openai_26009832.txt.json,langchain,26009832,2.7728913409578517
langchain-openai_26061748.txt.json,langchain,26061748,9.60692471359715
langchain-openai_26135587.txt.json,langchain,26135587,3.4919547379716085
langchain-openai_26362109.txt.json,langchain,26362109,6.791356351533844
langchain-openai_26388769.txt.json,langchain,26388769,21.562656507543156
langchain-openai_26425313.txt.json,langchain,26425313,7.485609196660248
langchain-openai_26620827.txt.json,langchain,26620827,23.96036268286602
langchain-openai_26693196.txt.json,langchain,26693196,4.527308713422137
langchain-openai_26698563.txt.json,langchain,26698563,3.2152226558984496
langchain-openai_26759600.txt.json,langchain,26759600,4.911320939242945
langchain-openai_26771015.txt.json,langchain,26771015,4.994613288825269
langchain-openai_26867006.txt.json,langchain,26867006,8.319047620380667
langchain-openai_26883674.txt.json,langchain,26883674,7.001747721881349
langchain-openai_26989696.txt.json,langchain,26989696,3.8736563490586726
langchain-openai_26989706.txt.json,langchain,26989706,4.095036484798164
langchain-openai_27398178.txt.json,langchain,27398178,16.537287576578336
langchain-openai_28025003.txt.json,langchain,28025003,18.241662820134565
langchain-openai_28081773.txt.json,langchain,28081773,4.20959858828176
langchain-openai_28085050.txt.json,langchain,28085050,4.443547695587563
langchain-openai_28328845.txt.json,langchain,28328845,12.569178425784484
langchain-openai_28341742.txt.json,langchain,28341742,9.031887779354053
langchain-openai_28357313.txt.json,langchain,28357313,2.4243296809136847
langchain-openai_28532672.txt.json,langchain,28532672,7.998246275279333
langchain-openai_28751072.txt.json,langchain,28751072,10.742094901487032
langchain-openai_28835437.txt.json,langchain,28835437,4.803357784792271
langchain-openai_29232865.txt.json,langchain,29232865,5.713688341558995
langchain-openai_29372157.txt.json,langchain,29372157,4.360369036438773
langchain-openai_29720994.txt.json,langchain,29720994,6.702303756365444
langchain-openai_29853884.txt.json,langchain,29853884,6.121580984506765
langchain-openai_30050108.txt.json,langchain,30050108,3.3134225544669422
langchain-openai_30278795.txt.json,langchain,30278795,2.4055594023010363
langchain-openai_30296261.txt.json,langchain,30296261,3.9691594342286773
langchain-openai_30338186.txt.json,langchain,30338186,7.603839255480873
langchain-openai_30400950.txt.json,langchain,30400950,7.200192878401713
langchain-openai_30412320.txt.json,langchain,30412320,2.7184153742985075
langchain-openai_30621090.txt.json,langchain,30621090,5.089974973446945
langchain-openai_30697269.txt.json,langchain,30697269,8.22826423136165
langchain-openai_30785934.txt.json,langchain,30785934,1.6896076416621397
langchain-openai_31114497.txt.json,langchain,31114497,3.4822335197857957
langchain-openai_31292491.txt.json,langchain,31292491,2.4008558615309363
langchain-openai_31387225.txt.json,langchain,31387225,11.887183322445162
langchain-openai_31438536.txt.json,langchain,31438536,6.9665528383164075
langchain-openai_31515467.txt.json,langchain,31515467,5.478830592345536
langchain-openai_31598157.txt.json,langchain,31598157,4.592425363423183
langchain-openai_31623127.txt.json,langchain,31623127,6.556824053410313
langchain-openai_31646728.txt.json,langchain,31646728,6.0085008042674675
langchain-openai_31692481.txt.json,langchain,31692481,5.534094456089474
langchain-openai_31734469.txt.json,langchain,31734469,5.668876223366356
langchain-openai_31776283.txt.json,langchain,31776283,3.6209781377467327
langchain-openai_31878829.txt.json,langchain,31878829,3.522378997240653
langchain-openai_31921993.txt.json,langchain,31921993,4.529634740736268
langchain-openai_31933937.txt.json,langchain,31933937,6.482631573040242
langchain-openai_32116644.txt.json,langchain,32116644,10.284027176985981
langchain-openai_32252380.txt.json,langchain,32252380,12.087484437258356
langchain-openai_32281301.txt.json,langchain,32281301,7.337748901882238
langchain-openai_32524041.txt.json,langchain,32524041,3.8815869931021236
langchain-openai_32547622.txt.json,langchain,32547622,0.6051663441950962
langchain-openai_32694387.txt.json,langchain,32694387,10.090962226360832
langchain-openai_32751594.txt.json,langchain,32751594,7.94196044073548
langchain-openai_32823611.txt.json,langchain,32823611,7.49793549111837
langchain-openai_32859047.txt.json,langchain,32859047,11.271045641261328
langchain-openai_32922090.txt.json,langchain,32922090,3.589405707216515
langchain-openai_32967898.txt.json,langchain,32967898,7.862642772629465
langchain-openai_32992627.txt.json,langchain,32992627,6.023098033899949
langchain-openai_33050010.txt.json,langchain,33050010,0.8735908995282152
langchain-openai_33053851.txt.json,langchain,33053851,6.3741413320582625
langchain-openai_33195652.txt.json,langchain,33195652,4.526694640661399
langchain-openai_33269027.txt.json,langchain,33269027,2.3890727938175846
langchain-openai_33315875.txt.json,langchain,33315875,1.7816370569775377
langchain-openai_33330683.txt.json,langchain,33330683,14.372298636601018
langchain-openai_33420151.txt.json,langchain,33420151,11.156542373961619
langchain-openai_33425836.txt.json,langchain,33425836,0.8521892845073452
langchain-openai_33597031.txt.json,langchain,33597031,4.599993260847466
langchain-openai_33711246.txt.json,langchain,33711246,7.207423396579273
langchain-openai_33810185.txt.json,langchain,33810185,7.206321883274373
langchain-openai_33890804.txt.json,langchain,33890804,0.4852682365310582
langchain-openai_33945221.txt.json,langchain,33945221,1.9790363172931087
langchain-openai_33968158.txt.json,langchain,33968158,5.228661407123753
langchain-openai_34007765.txt.json,langchain,34007765,5.927525904340866
langchain-openai_34111113.txt.json,langchain,34111113,3.670188615383822
langchain-openai_34194233.txt.json,langchain,34194233,1.026150275795037
langchain-openai_34374204.txt.json,langchain,34374204,3.4337654130684165
langchain-openai_34393272.txt.json,langchain,34393272,7.373332264087179
langchain-openai_34407074.txt.json,langchain,34407074,7.153844743825939
langchain-openai_34485977.txt.json,langchain,34485977,3.124420431671111
langchain-openai_34496629.txt.json,langchain,34496629,1.8576517754725357
langchain-openai_34591906.txt.json,langchain,34591906,4.729490453544146
langchain-openai_34787529.txt.json,langchain,34787529,10.955380942215566
langchain-openai_34790706.txt.json,langchain,34790706,2.4307418023856933
langchain-openai_34835196.txt.json,langchain,34835196,8.07518147854056
langchain-openai_34867043.txt.json,langchain,34867043,13.604418861059917
langchain-openai_34977426.txt.json,langchain,34977426,6.6096124086873065
langchain-openai_35012613.txt.json,langchain,35012613,6.8238415890626625
langchain-openai_35014954.txt.json,langchain,35014954,1.6259781219596312
langchain-openai_35062787.txt.json,langchain,35062787,5.441180125184677
langchain-openai_35099707.txt.json,langchain,35099707,11.240844583963069
langchain-openai_35134952.txt.json,langchain,35134952,8.317542604199659
langchain-openai_35141450.txt.json,langchain,35141450,9.16584366597628
langchain-openai_35195153.txt.json,langchain,35195153,8.649730141495276
langchain-openai_35224181.txt.json,langchain,35224181,4.563672015170119
langchain-openai_35271201.txt.json,langchain,35271201,0.5329083148438136
langchain-openai_35290508.txt.json,langchain,35290508,2.100553859017788
langchain-openai_35300244.txt.json,langchain,35300244,5.215016836322865
langchain-openai_35410568.txt.json,langchain,35410568,5.765355320392213
langchain-openai_35449781.txt.json,langchain,35449781,2.411191954665331
langchain-openai_35458558.txt.json,langchain,35458558,4.821344924596498
langchain-openai_35494918.txt.json,langchain,35494918,7.391126982812782
langchain-openai_35520829.txt.json,langchain,35520829,13.10115511994118
langchain-openai_35574795.txt.json,langchain,35574795,1.7141113150999852
langchain-openai_35578328.txt.json,langchain,35578328,2.251438928387577
langchain-openai_35646759.txt.json,langchain,35646759,10.067309648262041
langchain-openai_35721901.txt.json,langchain,35721901,10.87677348578053
langchain-openai_35723332.txt.json,langchain,35723332,8.086711785926028
langchain-openai_35841019.txt.json,langchain,35841019,1.389018059796044
langchain-openai_35888225.txt.json,langchain,35888225,5.364142566467533
langchain-openai_35893822.txt.json,langchain,35893822,7.82532240767327
langchain-openai_35925677.txt.json,langchain,35925677,1.6577563421380255
langchain-openai_35931619.txt.json,langchain,35931619,2.6014514505387445
langchain-openai_35956361.txt.json,langchain,35956361,15.028176550620536
langchain-openai_36159459.txt.json,langchain,36159459,7.4823338751795
langchain-openai_36225403.txt.json,langchain,36225403,5.7239758579518165
langchain-openai_36432595.txt.json,langchain,36432595,4.080477756289116
langchain-openai_36613060.txt.json,langchain,36613060,17.732061663960348
langchain-openai_36621986.txt.json,langchain,36621986,8.906565309886584
langchain-openai_36624486.txt.json,langchain,36624486,1.7015356394842212
langchain-openai_36671830.txt.json,langchain,36671830,1.1836638521518557
langchain-openai_36726508.txt.json,langchain,36726508,7.714361797468871
langchain-openai_36802665.txt.json,langchain,36802665,7.262782479056921
langchain-openai_36818744.txt.json,langchain,36818744,6.628012295422689
langchain-openai_36912920.txt.json,langchain,36912920,6.117160842823697
langchain-openai_36914096.txt.json,langchain,36914096,8.605915823181734
langchain-openai_36928733.txt.json,langchain,36928733,2.3996253489961763
langchain-openai_36949825.txt.json,langchain,36949825,2.1228423583695437
langchain-openai_37011573.txt.json,langchain,37011573,4.159940466420867
langchain-openai_37180128.txt.json,langchain,37180128,1.9545967522533632
langchain-openai_37237016.txt.json,langchain,37237016,13.405589048450377
langchain-openai_37238785.txt.json,langchain,37238785,15.005566435976618
langchain-openai_37243314.txt.json,langchain,37243314,7.207374600471934
langchain-openai_37280640.txt.json,langchain,37280640,4.795714858165912
langchain-openai_37286057.txt.json,langchain,37286057,3.041904405930648
langchain-openai_37327065.txt.json,langchain,37327065,3.172840149717904
langchain-openai_37502665.txt.json,langchain,37502665,6.265701641694486
langchain-openai_37530966.txt.json,langchain,37530966,7.0505637551104225
langchain-openai_37541907.txt.json,langchain,37541907,3.1753338535103848
langchain-openai_37544128.txt.json,langchain,37544128,4.667313359655054
langchain-openai_37674046.txt.json,langchain,37674046,4.29846210977198
langchain-openai_37684701.txt.json,langchain,37684701,3.729133794059878
langchain-openai_37714356.txt.json,langchain,37714356,4.441281024893551
langchain-openai_37737892.txt.json,langchain,37737892,3.6553284205676624
langchain-openai_37757567.txt.json,langchain,37757567,13.913329712688565
langchain-openai_37927490.txt.json,langchain,37927490,6.060248292576542
langchain-openai_37959984.txt.json,langchain,37959984,0.6373716570636024
langchain-openai_37962046.txt.json,langchain,37962046,6.29916430662837
langchain-openai_37969975.txt.json,langchain,37969975,6.780801495980041
langchain-openai_38053954.txt.json,langchain,38053954,6.8550457283514294
langchain-openai_7579465.txt.json,langchain,7579465,13.657650224712034
langchain-openai_9060889.txt.json,langchain,9060889,4.709608744420073
langchain-openai_9747750.txt.json,langchain,9747750,9.26200816264656
openai_10023032.txt.json,openai,10023032,8.977996778657463
openai_10666450.txt.json,openai,10666450,7.65405114983209
openai_11250870.txt.json,openai,11250870,3.9052065631805184
openai_11600250.txt.json,openai,11600250,4.111419236533359
openai_12202526.txt.json,openai,12202526,6.669806677733428
openai_12791683.txt.json,openai,12791683,5.746435450913961
openai_12920324.txt.json,openai,12920324,8.664786389577603
openai_14668458.txt.json,openai,14668458,3.9674685842143127
openai_15070725.txt.json,openai,15070725,2.831660080782123
openai_15314218.txt.json,openai,15314218,5.929803177400131
openai_17329672.txt.json,openai,17329672,1.406089999443149
openai_17360565.txt.json,openai,17360565,7.717573653198083
openai_17634151.txt.json,openai,17634151,8.388123523804564
openai_17898283.txt.json,openai,17898283,5.4971276148760335
openai_18177893.txt.json,openai,18177893,6.891985756679666
openai_18832739.txt.json,openai,18832739,7.85423748585247
openai_19538912.txt.json,openai,19538912,3.764858513074283
openai_19682250.txt.json,openai,19682250,3.8613304720538
openai_19716270.txt.json,openai,19716270,1.2329211300062157
openai_20150519.txt.json,openai,20150519,4.136868993672495
openai_2018836.txt.json,openai,2018836,8.732151358815022
openai_20396475.txt.json,openai,20396475,6.815782840482946
openai_21768294.txt.json,openai,21768294,7.682571397426497
openai_22152042.txt.json,openai,22152042,10.794855882961558
openai_22629486.txt.json,openai,22629486,7.792320079602588
openai_22723755.txt.json,openai,22723755,1.2101382378796255
openai_22919255.txt.json,openai,22919255,2.548147353465785
openai_22920823.txt.json,openai,22920823,7.230528092305403
openai_23872561.txt.json,openai,23872561,7.974971406002668
openai_23934175.txt.json,openai,23934175,1.758703933053615
openai_24192840.txt.json,openai,24192840,7.977342571493628
openai_24215626.txt.json,openai,24215626,5.901101020534387
openai_24300108.txt.json,openai,24300108,2.706528977471767
openai_24482640.txt.json,openai,24482640,6.568366041211585
openai_24532791.txt.json,openai,24532791,5.81538193123431
openai_24552547.txt.json,openai,24552547,5.8042124932017565
openai_24672735.txt.json,openai,24672735,6.847594147037426
openai_2478231.txt.json,openai,2478231,3.9747682889893396
openai_25277158.txt.json,openai,25277158,2.2501271593192467
openai_25426027.txt.json,openai,25426027,11.195424928148766
openai_25526801.txt.json,openai,25526801,7.238938434044333
openai_25904064.txt.json,openai,25904064,6.425924775449648
openai_26009832.txt.json,openai,26009832,5.5420548657528546
openai_26061748.txt.json,openai,26061748,17.206183169399946
openai_26135587.txt.json,openai,26135587,10.295733130703384
openai_26362109.txt.json,openai,26362109,2.2121299570606445
openai_26388769.txt.json,openai,26388769,14.939868385852971
openai_26425313.txt.json,openai,26425313,6.961837630813924
openai_26620827.txt.json,openai,26620827,10.097205206543357
openai_26693196.txt.json,openai,26693196,4.454639095839601
openai_26698563.txt.json,openai,26698563,5.516350733586519
openai_26759600.txt.json,openai,26759600,8.002876789318249
openai_26771015.txt.json,openai,26771015,7.500663319565318
openai_26867006.txt.json,openai,26867006,10.764906079971615
openai_26883674.txt.json,openai,26883674,7.3632220312986805
openai_26989696.txt.json,openai,26989696,7.583254770778878
openai_26989706.txt.json,openai,26989706,7.410936714900121
openai_27398178.txt.json,openai,27398178,18.929634671317036
openai_28025003.txt.json,openai,28025003,15.263247109037781
openai_28081773.txt.json,openai,28081773,3.0844618823569445
openai_28085050.txt.json,openai,28085050,7.189193484071849
openai_28328845.txt.json,openai,28328845,7.720097095838404
openai_28341742.txt.json,openai,28341742,5.454571110336623
openai_28357313.txt.json,openai,28357313,3.6374635201010626
openai_28532672.txt.json,openai,28532672,8.396102733765971
openai_28751072.txt.json,openai,28751072,9.702618726649556
openai_28835437.txt.json,openai,28835437,8.168126925123612
openai_29232865.txt.json,openai,29232865,9.796664845549547
openai_29372157.txt.json,openai,29372157,2.077429531010131
openai_29720994.txt.json,openai,29720994,12.949460011051656
openai_29853884.txt.json,openai,29853884,5.179983505200427
openai_30050108.txt.json,openai,30050108,4.564149523499795
openai_30278795.txt.json,openai,30278795,7.0817049443441125
openai_30296261.txt.json,openai,30296261,3.8882117177370366
openai_30338186.txt.json,openai,30338186,10.271867349752393
openai_30400950.txt.json,openai,30400950,8.332013601247928
openai_30412320.txt.json,openai,30412320,3.7022674448648947
openai_30621090.txt.json,openai,30621090,3.498994828185396
openai_30697269.txt.json,openai,30697269,5.632185784542
openai_30785934.txt.json,openai,30785934,5.324644576439974
openai_31114497.txt.json,openai,31114497,8.925409512015616
openai_31292491.txt.json,openai,31292491,2.8428295432303563
openai_31387225.txt.json,openai,31387225,8.072893456637729
openai_31438536.txt.json,openai,31438536,2.111155278616781
openai_31515467.txt.json,openai,31515467,7.619186984773741
openai_31598157.txt.json,openai,31598157,7.251177182871724
openai_31623127.txt.json,openai,31623127,10.053689370081917
openai_31646728.txt.json,openai,31646728,8.048881083024726
openai_31692481.txt.json,openai,31692481,9.109323035837496
openai_31734469.txt.json,openai,31734469,9.192460411035345
openai_31776283.txt.json,openai,31776283,9.495945548293276
openai_31878829.txt.json,openai,31878829,3.9757408625796886
openai_31921993.txt.json,openai,31921993,6.138379306854238
openai_31933937.txt.json,openai,31933937,8.48497773698785
openai_32116644.txt.json,openai,32116644,10.436565345750552
openai_32252380.txt.json,openai,32252380,8.254089227529711
openai_32281301.txt.json,openai,32281301,14.857257423129038
openai_32524041.txt.json,openai,32524041,2.7651521485992747
openai_32547622.txt.json,openai,32547622,1.6711531953607563
openai_32694387.txt.json,openai,32694387,15.743961588058175
openai_32751594.txt.json,openai,32751594,6.09439717593925
openai_32823611.txt.json,openai,32823611,7.196821232203696
openai_32859047.txt.json,openai,32859047,9.248404703985234
openai_32922090.txt.json,openai,32922090,8.565602042812241
openai_32967898.txt.json,openai,32967898,5.9177763851038865
openai_32992627.txt.json,openai,32992627,6.935641735242607
openai_33050010.txt.json,openai,33050010,0.9788212185725096
openai_33053851.txt.json,openai,33053851,7.107685071072003
openai_33195652.txt.json,openai,33195652,10.448921310464188
openai_33269027.txt.json,openai,33269027,3.3882920961851597
openai_33315875.txt.json,openai,33315875,5.936416970760287
openai_33330683.txt.json,openai,33330683,6.7774949742585715
openai_33420151.txt.json,openai,33420151,7.8158197638438365
openai_33425836.txt.json,openai,33425836,2.3798519445153112
openai_33597031.txt.json,openai,33597031,5.4018743419933415
openai_33711246.txt.json,openai,33711246,7.8757716399462465
openai_33810185.txt.json,openai,33810185,3.3946307046005497
openai_33890804.txt.json,openai,33890804,2.1370294804646286
openai_33945221.txt.json,openai,33945221,1.708113923771718
openai_33968158.txt.json,openai,33968158,8.205426358723948
openai_34007765.txt.json,openai,34007765,5.67506358035282
openai_34111113.txt.json,openai,34111113,7.18687961069296
openai_34194233.txt.json,openai,34194233,9.428366446449607
openai_34374204.txt.json,openai,34374204,8.254277847369094
openai_34393272.txt.json,openai,34393272,4.480250350473052
openai_34407074.txt.json,openai,34407074,4.42266714323088
openai_34485977.txt.json,openai,34485977,9.69749188136014
openai_34496629.txt.json,openai,34496629,3.405385440543065
openai_34591906.txt.json,openai,34591906,8.000997291446067
openai_34787529.txt.json,openai,34787529,8.481862928592994
openai_34790706.txt.json,openai,34790706,4.6724445312864775
openai_34835196.txt.json,openai,34835196,12.651688396023578
openai_34867043.txt.json,openai,34867043,2.8222601938312897
openai_34977426.txt.json,openai,34977426,4.376021197784905
openai_35012613.txt.json,openai,35012613,5.4925196740723
openai_35014954.txt.json,openai,35014954,4.703736844358366
openai_35062787.txt.json,openai,35062787,6.117264747278195
openai_35099707.txt.json,openai,35099707,10.211818838575844
openai_35134952.txt.json,openai,35134952,5.083629911801517
openai_35141450.txt.json,openai,35141450,6.070948572490372
openai_35195153.txt.json,openai,35195153,8.827675798874154
openai_35224181.txt.json,openai,35224181,6.0725015398982025
openai_35271201.txt.json,openai,35271201,1.7341707875002392
openai_35290508.txt.json,openai,35290508,2.252992777826531
openai_35300244.txt.json,openai,35300244,6.74218915994896
openai_35410568.txt.json,openai,35410568,9.857708425430157
openai_35449781.txt.json,openai,35449781,2.331672108651362
openai_35458558.txt.json,openai,35458558,7.563909281849895
openai_35494918.txt.json,openai,35494918,7.111590482538246
openai_35520829.txt.json,openai,35520829,15.7736436757481
openai_35574795.txt.json,openai,35574795,1.7599919561623376
openai_35578328.txt.json,openai,35578328,3.5284779691526893
openai_35646759.txt.json,openai,35646759,9.996348393604114
openai_35721901.txt.json,openai,35721901,11.266537953927763
openai_35723332.txt.json,openai,35723332,12.718576516037674
openai_35841019.txt.json,openai,35841019,3.982809574755357
openai_35888225.txt.json,openai,35888225,4.1562512970431476
openai_35893822.txt.json,openai,35893822,14.135145895646573
openai_35925677.txt.json,openai,35925677,1.9088762650031184
openai_35931619.txt.json,openai,35931619,7.387828610420888
openai_35956361.txt.json,openai,35956361,5.142101105720821
openai_36159459.txt.json,openai,36159459,5.17325345068894
openai_36225403.txt.json,openai,36225403,9.392417552738017
openai_36432595.txt.json,openai,36432595,3.9628999820839024
openai_36613060.txt.json,openai,36613060,3.0435599457926488
openai_36621986.txt.json,openai,36621986,4.874754585552534
openai_36624486.txt.json,openai,36624486,1.9724239562034802
openai_36671830.txt.json,openai,36671830,0.8180325132286363
openai_36726508.txt.json,openai,36726508,5.576097153996779
openai_36802665.txt.json,openai,36802665,6.933347980495785
openai_36818744.txt.json,openai,36818744,6.364001870504376
openai_36912920.txt.json,openai,36912920,5.911595689431935
openai_36914096.txt.json,openai,36914096,8.217418163885878
openai_36928733.txt.json,openai,36928733,5.21653460730287
openai_36949825.txt.json,openai,36949825,3.7072500599874134
openai_37011573.txt.json,openai,37011573,3.0249967880002755
openai_37180128.txt.json,openai,37180128,1.4722258367653707
openai_37237016.txt.json,openai,37237016,10.756355108684895
openai_37238785.txt.json,openai,37238785,11.032951684996672
openai_37243314.txt.json,openai,37243314,7.086140095246947
openai_37280640.txt.json,openai,37280640,3.1053624308271983
openai_37286057.txt.json,openai,37286057,3.605486074956413
openai_37327065.txt.json,openai,37327065,2.297233462507659
openai_37502665.txt.json,openai,37502665,2.6363478131619114
openai_37530966.txt.json,openai,37530966,9.166075440621697
openai_37541907.txt.json,openai,37541907,2.6328416925861733
openai_37544128.txt.json,openai,37544128,9.337480958051076
openai_37674046.txt.json,openai,37674046,6.38309499756963
openai_37684701.txt.json,openai,37684701,9.395065682814451
openai_37714356.txt.json,openai,37714356,10.310421691453474
openai_37737892.txt.json,openai,37737892,9.335524479101862
openai_37757567.txt.json,openai,37757567,9.010023614180627
openai_37927490.txt.json,openai,37927490,8.30475206939127
openai_37959984.txt.json,openai,37959984,2.730627173470932
openai_37962046.txt.json,openai,37962046,6.770173175036686
openai_37969975.txt.json,openai,37969975,1.5010142588267765
openai_38053954.txt.json,openai,38053954,9.228512406181585
openai_7579465.txt.json,openai,7579465,6.258609863441103
openai_9060889.txt.json,openai,9060889,6.569575787707659
openai_9747750.txt.json,openai,9747750,1.791940170859246
