filename,model_type,doc_id,chrf_score
langchain-openai_31734469.txt.json,langchain,31734469,0.0
langchain-openai_31776283.txt.json,langchain,31776283,0.6578947368421052
langchain-openai_31878829.txt.json,langchain,31878829,0.0
langchain-openai_31921993.txt.json,langchain,31921993,0.0
langchain-openai_31933937.txt.json,langchain,31933937,0.9107468123861567
langchain-openai_32116644.txt.json,langchain,32116644,0.0
langchain-openai_32252380.txt.json,langchain,32252380,0.6868131868131867
langchain-openai_32281301.txt.json,langchain,32281301,0.0
langchain-openai_32524041.txt.json,langchain,32524041,0.0
langchain-openai_32547622.txt.json,langchain,32547622,0.0
langchain-openai_32694387.txt.json,langchain,32694387,0.5488474204171241
langchain-openai_32751594.txt.json,langchain,32751594,0.7961783439490446
langchain-openai_32823611.txt.json,langchain,32823611,0.5500550055005501
langchain-openai_32859047.txt.json,langchain,32859047,0.5952380952380953
langchain-openai_32922090.txt.json,langchain,32922090,0.0
langchain-openai_32967898.txt.json,langchain,32967898,0.7132667617689015
langchain-openai_32992627.txt.json,langchain,32992627,0.6784260515603799
langchain-openai_33050010.txt.json,langchain,33050010,0.6067961165048543
langchain-openai_33053851.txt.json,langchain,33053851,0.0
langchain-openai_33195652.txt.json,langchain,33195652,0.0
langchain-openai_33269027.txt.json,langchain,33269027,0.0
langchain-openai_33315875.txt.json,langchain,33315875,0.0
langchain-openai_33330683.txt.json,langchain,33330683,0.0
langchain-openai_33420151.txt.json,langchain,33420151,0.5611672278338945
langchain-openai_33425836.txt.json,langchain,33425836,0.0
langchain-openai_33597031.txt.json,langchain,33597031,0.0
langchain-openai_33711246.txt.json,langchain,33711246,0.8347245409015026
langchain-openai_33810185.txt.json,langchain,33810185,0.5767012687427912
langchain-openai_33890804.txt.json,langchain,33890804,0.0
langchain-openai_33945221.txt.json,langchain,33945221,0.0
langchain-openai_33968158.txt.json,langchain,33968158,0.0
langchain-openai_34007765.txt.json,langchain,34007765,0.48030739673390976
langchain-openai_34111113.txt.json,langchain,34111113,0.6784260515603799
langchain-openai_34194233.txt.json,langchain,34194233,0.78003120124805
langchain-openai_34374204.txt.json,langchain,34374204,0.6802721088435375
langchain-openai_34393272.txt.json,langchain,34393272,0.7587253414264036
langchain-openai_34407074.txt.json,langchain,34407074,0.5733944954128439
langchain-openai_34485977.txt.json,langchain,34485977,0.7898894154818327
langchain-openai_34496629.txt.json,langchain,34496629,0.7923930269413629
langchain-openai_34591906.txt.json,langchain,34591906,0.6024096385542169
langchain-openai_34787529.txt.json,langchain,34787529,0.0
langchain-openai_34790706.txt.json,langchain,34790706,0.0
langchain-openai_34835196.txt.json,langchain,34835196,0.8488964346349746
langchain-openai_34867043.txt.json,langchain,34867043,0.5688282138794084
langchain-openai_34977426.txt.json,langchain,34977426,0.6297229219143576
langchain-openai_35012613.txt.json,langchain,35012613,0.6038647342995168
langchain-openai_35014954.txt.json,langchain,35014954,0.8051529790660225
langchain-openai_35062787.txt.json,langchain,35062787,0.5889281507656066
langchain-openai_35099707.txt.json,langchain,35099707,0.0
langchain-openai_35134952.txt.json,langchain,35134952,0.0
langchain-openai_35141450.txt.json,langchain,35141450,0.6180469715698393
langchain-openai_35195153.txt.json,langchain,35195153,0.6053268765133173
langchain-openai_35224181.txt.json,langchain,35224181,0.6024096385542169
langchain-openai_35271201.txt.json,langchain,35271201,0.7153075822603719
langchain-openai_35290508.txt.json,langchain,35290508,0.0
langchain-openai_35300244.txt.json,langchain,35300244,0.0
langchain-openai_35410568.txt.json,langchain,35410568,0.0
langchain-openai_35449781.txt.json,langchain,35449781,0.0
langchain-openai_35458558.txt.json,langchain,35458558,0.7052186177715092
langchain-openai_35494918.txt.json,langchain,35494918,0.7898894154818327
langchain-openai_35520829.txt.json,langchain,35520829,0.0
langchain-openai_35574795.txt.json,langchain,35574795,0.0
langchain-openai_35578328.txt.json,langchain,35578328,0.0
langchain-openai_35646759.txt.json,langchain,35646759,0.7072135785007072
langchain-openai_35721901.txt.json,langchain,35721901,0.5793742757821553
langchain-openai_35723332.txt.json,langchain,35723332,0.8103727714748784
langchain-openai_35841019.txt.json,langchain,35841019,0.0
langchain-openai_35888225.txt.json,langchain,35888225,0.0
langchain-openai_35893822.txt.json,langchain,35893822,0.0
langchain-openai_35925677.txt.json,langchain,35925677,0.7923930269413629
langchain-openai_35931619.txt.json,langchain,35931619,0.7278020378457059
langchain-openai_35956361.txt.json,langchain,35956361,0.5488474204171241
langchain-openai_36159459.txt.json,langchain,36159459,0.5973715651135004
langchain-openai_36225403.txt.json,langchain,36225403,0.7911392405063291
langchain-openai_36432595.txt.json,langchain,36432595,0.0
langchain-openai_36613060.txt.json,langchain,36613060,0.5313496280552604
langchain-openai_36621986.txt.json,langchain,36621986,0.7215007215007215
langchain-openai_36624486.txt.json,langchain,36624486,0.764525993883792
langchain-openai_36671830.txt.json,langchain,36671830,0.7496251874062968
langchain-openai_36726508.txt.json,langchain,36726508,0.0
langchain-openai_36802665.txt.json,langchain,36802665,0.5586592178770949
langchain-openai_36818744.txt.json,langchain,36818744,0.7320644216691069
langchain-openai_36912920.txt.json,langchain,36912920,0.0
langchain-openai_36914096.txt.json,langchain,36914096,0.0
langchain-openai_36928733.txt.json,langchain,36928733,0.0
langchain-openai_36949825.txt.json,langchain,36949825,0.0
langchain-openai_37011573.txt.json,langchain,37011573,0.7621951219512195
langchain-openai_37180128.txt.json,langchain,37180128,0.641025641025641
langchain-openai_37237016.txt.json,langchain,37237016,0.36310820624546114
langchain-openai_37238785.txt.json,langchain,37238785,0.0
langchain-openai_37243314.txt.json,langchain,37243314,0.0
langchain-openai_37280640.txt.json,langchain,37280640,0.0
langchain-openai_37286057.txt.json,langchain,37286057,0.0
langchain-openai_37327065.txt.json,langchain,37327065,0.0
langchain-openai_37502665.txt.json,langchain,37502665,0.0
langchain-openai_37530966.txt.json,langchain,37530966,0.0
langchain-openai_37541907.txt.json,langchain,37541907,0.5727376861397481
langchain-openai_37544128.txt.json,langchain,37544128,0.0
langchain-openai_37674046.txt.json,langchain,37674046,0.6385696040868454
langchain-openai_37684701.txt.json,langchain,37684701,0.687757909215956
langchain-openai_37714356.txt.json,langchain,37714356,0.6297229219143576
langchain-openai_37737892.txt.json,langchain,37737892,0.7716049382716049
langchain-openai_37757567.txt.json,langchain,37757567,0.5506607929515419
langchain-openai_37927490.txt.json,langchain,37927490,0.6596306068601582
langchain-openai_37959984.txt.json,langchain,37959984,0.8710801393728222
langchain-openai_37962046.txt.json,langchain,37962046,0.748502994011976
langchain-openai_37969975.txt.json,langchain,37969975,0.7183908045977011
langchain-openai_38053954.txt.json,langchain,38053954,0.0
langchain-openai_7579465.txt.json,langchain,7579465,0.6257822277847308
langchain-openai_9060889.txt.json,langchain,9060889,0.5452562704471101
langchain-openai_9747750.txt.json,langchain,9747750,0.748502994011976
openai_10023032.txt.json,openai,10023032,0.0
openai_10666450.txt.json,openai,10666450,0.3790750568612585
openai_11250870.txt.json,openai,11250870,0.0
openai_11600250.txt.json,openai,11600250,0.4248088360237894
openai_12202526.txt.json,openai,12202526,0.40683482506102525
openai_12791683.txt.json,openai,12791683,0.3855050115651504
openai_12920324.txt.json,openai,12920324,0.0
openai_14668458.txt.json,openai,14668458,0.0
openai_15070725.txt.json,openai,15070725,0.48828125
openai_15314218.txt.json,openai,15314218,0.3878975950349108
openai_17329672.txt.json,openai,17329672,0.0
openai_17360565.txt.json,openai,17360565,0.36764705882352944
openai_17634151.txt.json,openai,17634151,0.0
openai_17898283.txt.json,openai,17898283,0.4091653027823241
openai_18177893.txt.json,openai,18177893,0.5393743257820928
openai_18832739.txt.json,openai,18832739,0.36737692872887584
openai_19538912.txt.json,openai,19538912,0.0
openai_19682250.txt.json,openai,19682250,0.48638132295719844
openai_19716270.txt.json,openai,19716270,0.0
openai_20150519.txt.json,openai,20150519,0.3690036900369003
openai_2018836.txt.json,openai,2018836,0.3460207612456747
openai_20396475.txt.json,openai,20396475,0.0
openai_21768294.txt.json,openai,21768294,0.51440329218107
openai_22152042.txt.json,openai,22152042,0.27277686852154936
openai_22629486.txt.json,openai,22629486,0.0
openai_22723755.txt.json,openai,22723755,0.0
openai_22919255.txt.json,openai,22919255,0.5694760820045558
openai_22920823.txt.json,openai,22920823,0.5506607929515419
openai_23872561.txt.json,openai,23872561,0.5694760820045558
openai_23934175.txt.json,openai,23934175,0.509683995922528
openai_24192840.txt.json,openai,24192840,0.3993610223642172
openai_24215626.txt.json,openai,24215626,0.646830530401035
openai_24300108.txt.json,openai,24300108,0.35945363048166784
openai_24482640.txt.json,openai,24482640,0.0
openai_24532791.txt.json,openai,24532791,0.5241090146750524
openai_24552547.txt.json,openai,24552547,0.0
openai_24672735.txt.json,openai,24672735,0.0
openai_2478231.txt.json,openai,2478231,0.43365134431916735
openai_25277158.txt.json,openai,25277158,0.0
openai_25426027.txt.json,openai,25426027,0.35161744022503516
openai_25526801.txt.json,openai,25526801,0.0
openai_25904064.txt.json,openai,25904064,0.2915451895043732
openai_26009832.txt.json,openai,26009832,0.0
openai_26061748.txt.json,openai,26061748,0.3840245775729646
openai_26135587.txt.json,openai,26135587,0.0
openai_26362109.txt.json,openai,26362109,0.0
openai_26388769.txt.json,openai,26388769,0.0
openai_26425313.txt.json,openai,26425313,0.47528517110266166
openai_26620827.txt.json,openai,26620827,0.6587615283267457
openai_26693196.txt.json,openai,26693196,0.0
openai_26698563.txt.json,openai,26698563,0.463821892393321
openai_26759600.txt.json,openai,26759600,0.5376344086021506
openai_26771015.txt.json,openai,26771015,0.0
openai_26867006.txt.json,openai,26867006,0.441306266548985
openai_26883674.txt.json,openai,26883674,0.0
openai_26989696.txt.json,openai,26989696,0.3996802557953637
openai_26989706.txt.json,openai,26989706,0.0
openai_27398178.txt.json,openai,27398178,0.0
openai_28025003.txt.json,openai,28025003,0.45330915684496825
openai_28081773.txt.json,openai,28081773,0.4299226139294927
openai_28085050.txt.json,openai,28085050,0.0
openai_28328845.txt.json,openai,28328845,0.4739336492890995
openai_28341742.txt.json,openai,28341742,0.38880248833592534
openai_28357313.txt.json,openai,28357313,0.42087542087542096
openai_28532672.txt.json,openai,28532672,0.33967391304347827
openai_28751072.txt.json,openai,28751072,0.0
openai_28835437.txt.json,openai,28835437,0.5537098560354374
openai_29232865.txt.json,openai,29232865,0.0
openai_29372157.txt.json,openai,29372157,0.0
openai_29720994.txt.json,openai,29720994,0.29463759575721865
openai_29853884.txt.json,openai,29853884,0.5364806866952789
openai_30050108.txt.json,openai,30050108,0.4420866489832007
openai_30278795.txt.json,openai,30278795,0.0
openai_30296261.txt.json,openai,30296261,0.38080731150038083
openai_30338186.txt.json,openai,30338186,0.5296610169491526
openai_30400950.txt.json,openai,30400950,0.0
openai_30412320.txt.json,openai,30412320,0.44923629829290207
openai_30621090.txt.json,openai,30621090,0.4233700254022016
openai_30697269.txt.json,openai,30697269,0.5662514156285391
openai_30785934.txt.json,openai,30785934,0.3940110323089046
openai_31114497.txt.json,openai,31114497,0.0
openai_31292491.txt.json,openai,31292491,0.4269854824935953
openai_31387225.txt.json,openai,31387225,0.4906771344455348
openai_31438536.txt.json,openai,31438536,0.4351610095735422
openai_31515467.txt.json,openai,31515467,0.5767012687427912
openai_31598157.txt.json,openai,31598157,0.5440696409140369
openai_31623127.txt.json,openai,31623127,0.42771599657827203
openai_31646728.txt.json,openai,31646728,0.0
openai_31692481.txt.json,openai,31692481,0.0
openai_31734469.txt.json,openai,31734469,0.0
openai_31776283.txt.json,openai,31776283,0.3523608174770965
openai_31878829.txt.json,openai,31878829,0.0
openai_31921993.txt.json,openai,31921993,0.0
openai_31933937.txt.json,openai,31933937,0.7112375533428165
openai_32116644.txt.json,openai,32116644,0.0
openai_32252380.txt.json,openai,32252380,0.4975124378109453
openai_32281301.txt.json,openai,32281301,0.0
openai_32524041.txt.json,openai,32524041,0.0
openai_32547622.txt.json,openai,32547622,0.4122011541632316
openai_32694387.txt.json,openai,32694387,0.43365134431916735
openai_32751594.txt.json,openai,32751594,0.5405405405405406
openai_32823611.txt.json,openai,32823611,0.4780114722753345
openai_32859047.txt.json,openai,32859047,0.40453074433656966
openai_32922090.txt.json,openai,32922090,0.0
openai_32967898.txt.json,openai,32967898,0.3725782414307005
openai_32992627.txt.json,openai,32992627,0.601684717208183
openai_33050010.txt.json,openai,33050010,0.4091653027823241
openai_33053851.txt.json,openai,33053851,0.0
openai_33195652.txt.json,openai,33195652,0.0
openai_33269027.txt.json,openai,33269027,0.0
openai_33315875.txt.json,openai,33315875,0.4363001745200698
openai_33330683.txt.json,openai,33330683,0.0
openai_33420151.txt.json,openai,33420151,0.4995004995004995
openai_33425836.txt.json,openai,33425836,0.47528517110266166
openai_33597031.txt.json,openai,33597031,0.0
openai_33711246.txt.json,openai,33711246,0.5070993914807301
openai_33810185.txt.json,openai,33810185,0.0
openai_33890804.txt.json,openai,33890804,0.0
openai_33945221.txt.json,openai,33945221,0.0
openai_33968158.txt.json,openai,33968158,0.0
openai_34007765.txt.json,openai,34007765,0.38080731150038083
openai_34111113.txt.json,openai,34111113,0.4725897920604914
openai_34194233.txt.json,openai,34194233,0.3125
openai_34374204.txt.json,openai,34374204,0.45871559633027525
openai_34393272.txt.json,openai,34393272,0.7132667617689015
openai_34407074.txt.json,openai,34407074,0.3494060097833682
openai_34485977.txt.json,openai,34485977,0.41841004184100417
openai_34496629.txt.json,openai,34496629,0.7874015748031495
openai_34591906.txt.json,openai,34591906,0.3287310979618672
openai_34787529.txt.json,openai,34787529,0.4921259842519684
openai_34790706.txt.json,openai,34790706,0.0
openai_34835196.txt.json,openai,34835196,0.5506607929515419
openai_34867043.txt.json,openai,34867043,0.589622641509434
openai_34977426.txt.json,openai,34977426,0.5055611729019212
openai_35012613.txt.json,openai,35012613,0.3422313483915126
openai_35014954.txt.json,openai,35014954,0.41288191577208916
openai_35062787.txt.json,openai,35062787,0.5336179295624333
openai_35099707.txt.json,openai,35099707,0.0
openai_35134952.txt.json,openai,35134952,0.3840245775729646
openai_35141450.txt.json,openai,35141450,0.3885003885003885
openai_35195153.txt.json,openai,35195153,0.5688282138794084
openai_35224181.txt.json,openai,35224181,0.5175983436853003
openai_35271201.txt.json,openai,35271201,0.3599712023038157
openai_35290508.txt.json,openai,35290508,0.0
openai_35300244.txt.json,openai,35300244,0.4142502071251036
openai_35410568.txt.json,openai,35410568,0.0
openai_35449781.txt.json,openai,35449781,0.0
openai_35458558.txt.json,openai,35458558,0.38880248833592534
openai_35494918.txt.json,openai,35494918,0.4142502071251036
openai_35520829.txt.json,openai,35520829,0.0
openai_35574795.txt.json,openai,35574795,0.0
openai_35578328.txt.json,openai,35578328,0.0
openai_35646759.txt.json,openai,35646759,0.4
openai_35721901.txt.json,openai,35721901,0.3790750568612585
openai_35723332.txt.json,openai,35723332,0.3840245775729646
openai_35841019.txt.json,openai,35841019,0.0
openai_35888225.txt.json,openai,35888225,0.0
openai_35893822.txt.json,openai,35893822,0.0
openai_35925677.txt.json,openai,35925677,0.5760368663594471
openai_35931619.txt.json,openai,35931619,0.0
openai_35956361.txt.json,openai,35956361,0.0
openai_36159459.txt.json,openai,36159459,0.5733944954128439
openai_36225403.txt.json,openai,36225403,0.5241090146750524
openai_36432595.txt.json,openai,36432595,0.5055611729019212
openai_36613060.txt.json,openai,36613060,0.4035512510088782
openai_36621986.txt.json,openai,36621986,0.51440329218107
openai_36624486.txt.json,openai,36624486,0.6218905472636818
openai_36671830.txt.json,openai,36671830,0.5307855626326964
openai_36726508.txt.json,openai,36726508,0.0
openai_36802665.txt.json,openai,36802665,0.49800796812749004
openai_36818744.txt.json,openai,36818744,0.5376344086021506
openai_36912920.txt.json,openai,36912920,0.4621072088724584
openai_36914096.txt.json,openai,36914096,0.0
openai_36928733.txt.json,openai,36928733,0.0
openai_36949825.txt.json,openai,36949825,0.0
openai_37011573.txt.json,openai,37011573,0.6435006435006435
openai_37180128.txt.json,openai,37180128,0.4780114722753345
openai_37237016.txt.json,openai,37237016,0.4887585532746822
openai_37238785.txt.json,openai,37238785,0.0
openai_37243314.txt.json,openai,37243314,0.5279831045406547
openai_37280640.txt.json,openai,37280640,0.0
openai_37286057.txt.json,openai,37286057,0.0
openai_37327065.txt.json,openai,37327065,0.3918495297805642
openai_37502665.txt.json,openai,37502665,0.42016806722689076
openai_37530966.txt.json,openai,37530966,0.0
openai_37541907.txt.json,openai,37541907,0.41981528127623846
openai_37544128.txt.json,openai,37544128,0.0
openai_37674046.txt.json,openai,37674046,0.3933910306845005
openai_37684701.txt.json,openai,37684701,0.35486160397445
openai_37714356.txt.json,openai,37714356,0.25759917568263785
openai_37737892.txt.json,openai,37737892,0.43478260869565216
openai_37757567.txt.json,openai,37757567,0.0
openai_37927490.txt.json,openai,37927490,0.591715976331361
openai_37959984.txt.json,openai,37959984,0.3799392097264438
openai_37962046.txt.json,openai,37962046,0.6257822277847308
openai_37969975.txt.json,openai,37969975,0.4016064257028112
openai_38053954.txt.json,openai,38053954,0.0
openai_7579465.txt.json,openai,7579465,0.6002400960384153
openai_9060889.txt.json,openai,9060889,0.0
openai_9747750.txt.json,openai,9747750,0.0
